Step,Value
0,0.625
9,0.78125
14,0.9166666865348816
16,0.6666666865348816
17,0.48000001907348633
22,0.6875
25,0.78125
34,0.84375
40,0.71875
47,0.75
73,0.78125
82,0.71875
89,0.7333333492279053
91,0.8125
93,0.6458333730697632
99,0.7395833730697632
103,0.65625
122,0.6666666865348816
146,0.8645833730697632
160,0.7395833730697632
173,0.7604166865348816
194,0.7708333730697632
204,0.6666666865348816
208,0.8645833730697632
231,0.8020833730697632
265,0.7708333730697632
295,0.6458333730697632
296,0.7733333706855774
297,0.78125
308,0.8020833730697632
310,0.7291666865348816
316,0.8958333730697632
325,0.8333333730697632
336,0.7916666865348816
338,0.9166666865348816
340,0.84375
369,0.8020833730697632
387,0.8333333730697632
389,0.7916666865348816
402,0.8229166865348816
406,0.8958333730697632
412,0.8229166865348816
416,0.9270833730697632
418,0.84375
426,0.7291666865348816
444,0.8958333730697632
450,0.7395833730697632
451,0.8125
463,0.875
476,0.7599999904632568
477,0.9479166865348816
489,0.9166666865348816
491,0.84375
492,0.84375
502,0.8125
514,0.8125
515,0.7916666865348816
526,0.78125
549,0.9375
559,0.8645833730697632
567,0.8020833730697632
569,0.8229166865348816
579,0.7708333730697632
580,0.8958333730697632
582,0.8229166865348816
583,0.9270833730697632
587,0.9479166865348816
589,0.8125
599,0.875
600,0.9270833730697632
612,0.8125
630,0.7916666865348816
631,0.8541666865348816
649,0.9166666865348816
656,0.8400000333786011
672,0.9166666865348816
675,0.7916666865348816
703,0.8958333730697632
704,0.8854166865348816
713,0.7916666865348816
716,0.90625
726,0.90625
745,0.84375
767,0.7916666865348816
779,0.8125
786,0.8958333730697632
802,0.875
807,0.8645833730697632
819,0.9166666865348816
830,0.9479166865348816
835,0.7395833730697632
847,0.9895833730697632
856,0.90625
857,0.9479166865348816
858,0.875
864,0.8958333730697632
874,0.9270833730697632
881,0.9733333587646484
882,0.8958333730697632
885,0.8854166865348816
894,0.8541666865348816
897,0.8854166865348816
901,0.8645833730697632
903,0.8229166865348816
904,0.9479166865348816
922,0.8645833730697632
932,0.9375
934,0.9375
939,0.9166666865348816
946,0.9583333730697632
948,0.96875
953,0.9200000166893005
958,0.9375
972,0.8854166865348816
978,0.8541666865348816
979,0.8958333730697632
988,0.9166666865348816
999,0.9270833730697632
1030,0.8854166865348816
1034,0.9600000381469727
1048,0.8229166865348816
1054,0.9166666865348816
1057,0.8125
1060,1.0
1063,0.8333333730697632
1073,0.9375
1081,0.8333333730697632
1088,0.9066666960716248
1096,0.90625
1101,0.9270833730697632
1103,0.8645833730697632
1110,0.9375
1126,0.8645833730697632
1148,0.8541666865348816
1149,0.875
1178,1.0
1186,0.875
1196,0.7866666913032532
1208,0.90625
1214,0.9200000166893005
1219,0.8333333730697632
1223,0.8799999952316284
1232,0.9866666793823242
1234,0.7916666865348816
1253,0.9270833730697632
1263,0.8854166865348816
1277,0.9466667175292969
1278,0.9166666865348816
1322,0.8266667127609253
1343,0.8854166865348816
1345,0.84375
1400,0.8958333730697632
1402,0.8645833730697632
1405,0.8645833730697632
1409,0.9479166865348816
1411,0.7708333730697632
1418,0.9583333730697632
1423,0.8958333730697632
1433,0.9270833730697632
1450,0.9583333730697632
1452,0.8854166865348816
1474,0.9166666865348816
1506,0.90625
1507,0.9791666865348816
1513,0.96875
1517,0.9166666865348816
1518,0.9375
1519,0.84375
1521,0.8854166865348816
1530,0.9375
1531,0.90625
1534,0.8958333730697632
1545,0.9791666865348816
1550,0.9583333730697632
1553,0.84375
1563,0.8645833730697632
1564,0.9479166865348816
1577,0.9479166865348816
1584,0.9375
1586,0.96875
1593,0.9479166865348816
1604,0.96875
1611,0.9270833730697632
1620,0.8854166865348816
1627,0.8958333730697632
1647,0.9270833730697632
1656,0.875
1660,0.9270833730697632
1673,0.893333375453949
1675,0.9479166865348816
1682,0.9733333587646484
1718,1.0
1732,0.8125
1737,0.9375
1748,0.9583333730697632
1769,0.9375
1787,0.9166666865348816
1793,0.9375
1802,0.9791666865348816
1813,0.9270833730697632
1833,0.8645833730697632
1835,0.9600000381469727
1851,0.9375
1856,0.8854166865348816
1864,0.9583333730697632
1872,0.8854166865348816
